unique_id,mae,rmse,acc,nrmse,nmae,smape,crps,crpss,crpss_es,threshold_brier_score,less,
01578,0.818146229014495,1.1446622603392795,0.6980584271522098,0.5257118205170083,0.2656972210073219,0.41228376604301076,0.5719377366367554,0.3235097807255665,0.09269339136487102,0.0991058201058201,0.36814475544643765,
01579,0.8188982479038404,1.145512082130179,0.6976844459566518,0.5261016883781865,0.2659412081407595,0.41265668947322065,0.5727427575130738,0.3225588961359361,0.09300362660398932,0.09907671957671958,0.3670814446514798,
01589,0.8189861871835422,1.1458447975048578,0.6974622177873293,0.5262536302277474,0.265969101350438,0.41266957151223993,0.5722257626874399,0.3231735413146668,0.09264217355332516,0.09910493827160495,0.3665810128311044,
01678,0.8169232711517512,1.1425526931898558,0.6991423627081604,0.5247433934183383,0.2653003257351247,0.41204200973690314,0.5706276110232275,0.32505610757996434,0.09232113155818668,0.09945855379188713,0.3710511662024323,
01679,0.8176752900410967,1.143404885519256,0.6987660873880666,0.5251343493675563,0.2655443128685623,0.41241493316711314,0.5714500051568706,0.3240841312972125,0.09260316929763417,0.0993236331569665,0.36998663153014144,
01689,0.8177632293207986,1.1437357387289382,0.6985446781260022,0.5252854338742912,0.26557220607824067,0.4124278152061323,0.5709887513494477,0.32463365741722744,0.09231555116151319,0.09945943562610231,0.369479974937454,
01789,0.8181274132401839,1.1440168293680648,0.698516712265492,0.5254147887024885,0.2656910546032347,0.4125215568604997,0.5718542999302633,0.3236074801009228,0.09263670016752612,0.09958377425044092,0.3697953487783034,
02345,0.8182099313323441,1.1453491495803805,0.6971833560784599,0.5260248817961295,0.2657168121921958,0.4124453223349738,0.5721982476060815,0.3232081898195482,0.0929507805441314,0.09927954144620814,0.3611079248381768,
02346,0.8169869734696004,1.1432469050961453,0.6982655077484425,0.5250598281634157,0.2653199169199985,0.4122035660288663,0.5709595046816754,0.3246694261724739,0.09245290828871529,0.0995758377425044,0.3639768778901087,
02347,0.8173511573889858,1.14353095675339,0.698238670556413,0.5251905506087573,0.26543876544499256,0.4122973076832337,0.571753984866715,0.32372716716580546,0.09281158747366429,0.09953439153439154,0.3642818244162802,
02348,0.8174390966686875,1.1438722667863803,0.6980131812512375,0.5253464378158841,0.265466658654671,0.4123101897222529,0.5713014823916432,0.3242654446094075,0.09256296587413608,0.09976190476190477,0.3637452033268887,
02349,0.818191115558033,1.1447131228559708,0.6976335643143878,0.5257321887757362,0.2657106457881086,0.4126831131524628,0.5720678553249379,0.3233610335863937,0.09277328014130652,0.09968165784832451,0.3627319052077806,
02356,0.8182366271495112,1.1449652080880226,0.6974922863831692,0.5258490913389456,0.26572569241806815,0.41237321141909034,0.5718842273204024,0.32357694261766395,0.09261426417859474,0.09905026455026456,0.3635374979318969,
02357,0.8186008110688965,1.1452487414488033,0.6974624811553601,0.5259795736202931,0.2658445409430622,0.41246695307345765,0.572775482939531,0.3225204739657311,0.09302730859177555,0.09899294532627867,0.3638411313583763,
02358,0.8186887503485983,1.145586458476444,0.6972391486876034,0.5261338112792875,0.26587243415274064,0.41247983511247693,0.5722577630584013,0.32313592208727576,0.09276008919621137,0.09916578483245149,0.36331387259392917,
02359,0.8194407692379437,1.1464296336682869,0.696864658330624,0.5265206287392453,0.26611642128617824,0.4128527585426868,0.5730251181600808,0.3222296710324315,0.09298875074274378,0.09905379188712522,0.3622902082127288,
02367,0.8173778532061529,1.1431450960638856,0.6985442907595321,0.5250138737947821,0.26544764567086493,0.4122251967673501,0.5714735763683111,0.3240569166876169,0.09248643207965306,0.09926455026455028,0.36672153056983503,
02368,0.8174657924858547,1.143480946034519,0.6983218516528543,0.5251672517674565,0.26547553888054337,0.41223807880636937,0.5710115975053925,0.32460724575044586,0.09230036757102356,0.09954497354497355,0.3661878944817172,
02369,0.8182178113752001,1.144326564605626,0.6979449708608888,0.5255551907743294,0.265719526013981,0.41261100223657926,0.5717963258643968,0.32367990300248,0.09249383067498877,0.09932716049382717,0.3651627049962725,
02378,0.8178299764052402,1.1437646902415015,0.6982946302549138,0.525297827824016,0.2655943874055374,0.4123318204607367,0.5717148976157137,0.32377265087947377,0.09255092696752387,0.09944356261022928,0.36649853445720537,
02379,0.8185819952945854,1.1446113181555109,0.6979194752944117,0.5256862336386495,0.265838374538975,0.41270474389094663,0.5725620309902577,0.32277169017289836,0.09277135539998778,0.09937389770723104,0.3654596711540476,
02389,0.8186699345742875,1.1449458460080006,0.6976958611479617,0.525839006247765,0.26586626774865346,0.41271762592996586,0.5722590073442422,0.32313416226397296,0.09271585936533655,0.09951499118165785,0.3649481370683252,
02456,0.8177684483117277,1.1450658093746535,0.6973760918064679,0.5258957722827239,0.26557384586398025,0.41220342534912485,0.571628122207621,0.3238800009225702,0.09273747015023681,0.09911904761904762,0.36211714476473666,
02457,0.8181326322311131,1.1453446667877676,0.6973468785999626,0.5260241137859899,0.2656926943889743,0.4122971670034922,0.5725542908889524,0.3227824158578059,0.09321392350872433,0.09904585537918871,0.36243333807988537,
02458,0.8182205715108148,1.1456917809756453,0.6971197666072092,0.5261826652982582,0.26572058759865275,0.4123100490425114,0.5719815101235488,0.3234619395142287,0.09285126552433594,0.09917283950617284,0.36188151851349165,
